Trip_Distance_km,Passenger_Count,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Time_of_Day_Afternoon,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Day_of_Week_Weekday,Day_of_Week_Weekend,Traffic_Conditions_High,Traffic_Conditions_Low,Traffic_Conditions_Medium,Weather_Clear,Weather_Rain,Weather_Snow,Trip_Price
25.87,2.0,3.59,0.69,0.27,87.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.33
14.43,4.0,2.81,1.46,0.21,24.69,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0627
28.15,2.0,2.06,0.61,0.18,17.02,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.2951
32.92,4.0,4.17,0.7,0.36,32.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.8456
25.87,1.0,2.1,1.47,0.27,48.69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,76.4865
11.11,3.0,3.79,1.01,0.17,59.73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,25.1652
1.54,3.0,3.62,1.56,0.38,10.13,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.8718
7.71,3.0,4.91,1.22,0.33,116.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.726
45.1,3.0,3.51,0.88,0.44,87.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,81.572
43.82,4.0,2.19,1.48,0.15,42.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.3691
30.27,4.0,3.66,0.67,0.41,41.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0174
30.43,2.0,4.52,1.3,0.37,56.58,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,65.0136
33.59,4.0,4.99,1.16,0.15,77.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,55.5074
9.59,2.0,3.29,0.9,0.38,21.83,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.2164
45.81,2.0,3.51,1.41,0.28,26.73,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0365
21.52,3.0,4.72,1.81,0.48,103.83,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,93.5096
19.77,4.0,2.57,2.0,0.16,34.47,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.6252
26.43,4.0,3.85,1.41,0.36,48.72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,58.6555
3.3,2.0,3.22,1.11,0.25,105.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,33.183
9.15,2.0,2.12,0.84,0.48,81.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.8108
37.16,1.0,3.04,0.89,0.23,44.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.3014
5.06,1.0,2.8,1.22,0.48,83.63,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.1156
25.87,2.0,4.06,1.05,0.46,7.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39.4771
13.02,1.0,4.85,1.87,0.29,89.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48.0134
20.08,1.0,2.8,1.05,0.42,61.57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,49.5082
15.15,2.0,4.43,1.06,0.5,98.52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,69.749
18.43,2.0,2.17,1.08,0.2,114.78,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0304
36.23,4.0,3.61,1.22,0.27,61.57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,97.1094
15.56,2.0,2.21,1.48,0.29,109.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.2055
28.75,2.0,4.8,1.42,0.22,63.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,59.683
24.33,3.0,4.3,1.0,0.11,46.42,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33.7362
25.87,4.0,3.97,1.73,0.19,58.48,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,73.0708
46.9,4.0,4.47,0.56,0.21,84.34,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48.4454
36.9,4.0,3.94,1.81,0.28,106.66,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,100.5938
11.53,3.0,4.91,1.27,0.17,61.57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.4491
2.53,2.0,4.14,1.1,0.45,110.59,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.6885
13.85,4.0,4.77,1.25,0.38,98.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.6075
3.52,2.0,2.35,1.22,0.36,106.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.4232
25.32,4.0,3.58,1.81,0.36,37.19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,62.7976
30.25,2.0,2.38,1.17,0.48,17.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0189
17.38,2.0,3.78,1.01,0.1,17.91,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.1248
38.77,1.0,3.45,0.71,0.2,38.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.6747
6.22,4.0,3.87,1.16,0.47,75.63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.6313
4.68,4.0,2.03,1.24,0.47,97.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,53.6582
36.68,4.0,2.58,1.11,0.39,108.41,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,85.5747
25.28,3.0,3.47,1.52,0.29,76.73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,73.3549
34.73,4.0,4.85,1.13,0.14,5.65,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.8859
22.31,2.0,3.15,1.94,0.31,26.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.6247
13.07,2.0,3.27,1.4,0.19,16.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.6973
41.14,3.0,4.14,1.71,0.17,46.78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,82.442
40.17,3.0,3.81,0.66,0.42,62.66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.6394
14.34,1.0,3.23,1.01,0.29,45.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.7837
25.87,3.0,2.65,1.35,0.29,25.61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,55.3348
18.69,3.0,4.9,1.79,0.17,79.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.8548
5.49,4.0,2.39,0.62,0.49,58.39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,34.4049
45.95,4.0,3.12,0.61,0.29,61.96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.1295
7.7,3.0,2.08,1.78,0.29,54.18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.1236
47.56,1.0,2.67,0.82,0.17,114.94,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.209
22.85,3.0,4.34,1.22,0.23,29.69,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.4437
